,time,baseline,S^2 case,S^2 case 0,S^2 all,S^2 probe 1,S^2 probe all,target,target
4502,0.00121926,75.32578,75.32578,75.32578,75.32578,75.32578,75.32578,75.32885,75.32885
4503,0.00121928,73.84814,73.84814,73.84814,73.84814,73.84814,73.84814,73.84814,73.84814
4504,0.0012193,72.324814,72.324814,72.324814,72.324814,72.324814,72.324814,72.31176,72.31176
4505,0.00121932,70.748474,70.748474,70.748474,70.748474,70.748474,70.748474,70.73022,70.73022
4506,0.00121934,74.317764,77.397964,70.23541,72.372116,72.469765,75.30207,69.10522,69.10522
4507,0.00121936,67.398605,67.398605,67.398605,67.398605,67.398605,67.398605,67.44433,67.44433
4508,0.00121938,65.701996,65.701996,65.701996,65.701996,65.701996,65.701996,65.768555,65.768555
4509,0.0012194,64.10619,64.10619,64.10619,64.10619,64.10619,64.10619,64.10619,64.10619
4510,0.00121943,62.011898,62.011898,62.011898,62.011898,62.011898,62.011898,62.49804,62.49804
4511,0.00121945,60.745003,60.745003,60.745003,60.745003,60.745003,60.745003,60.964836,60.964836
4512,0.00121947,64.28757,67.31573,59.39268,62.87864,63.08158,65.56446,59.50439,59.50439
4513,0.00121949,58.250183,58.250183,58.250183,58.250183,58.250183,58.250183,58.19262,58.19262
4514,0.00121951,57.047573,57.047573,57.047573,57.047573,57.047573,57.047573,57.01074,57.01074
4515,0.00121953,55.98803,55.98803,55.98803,55.98803,55.98803,55.98803,55.98803,55.98803
4516,0.00121955,55.133904,55.133904,55.133904,55.133904,55.133904,55.133904,55.13354,55.13354
4517,0.00121957,54.431152,54.431152,54.431152,54.431152,54.431152,54.431152,54.452877,54.452877
4518,0.00121959,55.925735,59.44608,51.977715,53.848324,55.186638,57.085613,53.796623,53.796623
4519,0.00121961,53.162346,53.162346,53.162346,53.162346,53.162346,53.162346,53.170895,53.170895
4520,0.00121963,52.52104,52.52104,52.52104,52.52104,52.52104,52.52104,52.54003,52.54003
4521,0.00121965,51.88061,51.88061,51.88061,51.88061,51.88061,51.88061,51.88061,51.88061
4522,0.00121967,51.235344,51.235344,51.235344,51.235344,51.235344,51.235344,51.18432,51.18432
4523,0.00121969,50.525127,50.525127,50.525127,50.525127,50.525127,50.525127,50.45068,50.45068
4524,0.00121971,51.055286,54.737125,47.637882,48.579796,50.290455,52.2411,49.676266,49.676266
4525,0.00121972,49.182083,49.182083,49.182083,49.182083,49.182083,49.182083,48.856686,48.856686
4526,0.00121974,48.12431,48.12431,48.12431,48.12431,48.12431,48.12431,47.992916,47.992916
4527,0.00121976,47.123775,47.123775,47.123775,47.123775,47.123775,47.123775,47.123775,47.123775
4528,0.00121978,46.316437,46.316437,46.316437,46.316437,46.316437,46.316437,46.365475,46.365475
4529,0.0012198,45.663162,45.663162,45.663162,45.663162,45.663162,45.663162,45.69897,45.69897
4530,0.00121982,46.363087,50.17095,43.19559,44.279747,45.55384,47.82758,45.081047,45.081047
4531,0.00121984,44.50684,44.50684,44.50684,44.50684,44.50684,44.50684,44.49609,44.49609
4532,0.00121986,43.955868,43.955868,43.955868,43.955868,43.955868,43.955868,43.9519,43.9519
4533,0.00121988,43.46313,43.46313,43.46313,43.46313,43.46313,43.46313,43.46313,43.46313
4534,0.0012199,43.05727,43.05727,43.05727,43.05727,43.05727,43.05727,43.05151,43.05151
4535,0.00121992,42.741623,42.741623,42.741623,42.741623,42.741623,42.741623,42.7373,42.7373
4536,0.00121994,42.51072,46.67113,39.973606,40.137753,41.691353,44.048386,42.51318,42.51318
4537,0.00121996,42.367493,42.367493,42.367493,42.367493,42.367493,42.367493,42.340813,42.340813
4538,0.00121998,42.294323,42.294323,42.294323,42.294323,42.294323,42.294323,42.272945,42.272945
4539,0.00122,42.28198,42.28198,42.28198,42.28198,42.28198,42.28198,42.28198,42.28198
4540,0.00122002,42.31543,42.31543,42.31543,42.31543,42.31543,42.31543,42.32861,42.32861
4541,0.00122004,42.366287,42.366287,42.366287,42.366287,42.366287,42.366287,42.38061,42.38061
4542,0.00122006,41.14726,45.458683,38.997597,38.115288,40.235527,42.485733,42.40283,42.40283
4543,0.00122008,42.39133,42.39133,42.39133,42.39133,42.39133,42.39133,42.366695,42.366695
4544,0.0012201,42.290154,42.290154,42.290154,42.290154,42.290154,42.290154,42.254147,42.254147
4545,0.00122012,42.05566,42.05566,42.05566,42.05566,42.05566,42.05566,42.05566,42.05566
4546,0.00122013,41.87752,41.87752,41.87752,41.87752,41.87752,41.87752,41.76855,41.76855
4547,0.00122016,41.1877,41.1877,41.1877,41.1877,41.1877,41.1877,41.39526,41.39526
4548,0.00122017,40.482853,44.702587,38.206123,37.745724,39.56887,41.89972,40.942623,40.942623
4549,0.00122019,40.474525,40.474525,40.474525,40.474525,40.474525,40.474525,40.422604,40.422604
4550,0.00122022,39.7667,39.7667,39.7667,39.7667,39.7667,39.7667,39.84814,39.84814
4551,0.00122024,39.233395,39.233395,39.233395,39.233395,39.233395,39.233395,39.233395,39.233395
4552,0.00122026,38.619606,38.619606,38.619606,38.619606,38.619606,38.619606,38.59594,38.59594
4553,0.00122028,37.959682,37.959682,37.959682,37.959682,37.959682,37.959682,37.94897,37.94897
4554,0.0012203,37.853176,42.018017,35.624146,35.829445,37.023994,39.580395,37.302727,37.302727
4555,0.00122032,36.682995,36.682995,36.682995,36.682995,36.682995,36.682995,36.664787,36.664787
4556,0.00122034,36.075264,36.075264,36.075264,36.075264,36.075264,36.075264,36.039543,36.039543
4557,0.00122036,35.43945,35.43945,35.43945,35.43945,35.43945,35.43945,35.43945,35.43945
4558,0.00122038,34.754116,34.754116,34.754116,34.754116,34.754116,34.754116,34.87426,34.87426
4559,0.00122039,34.40833,34.40833,34.40833,34.40833,34.40833,34.40833,34.326412,34.326412
4560,0.00122041,34.016216,38.368103,32.31752,32.22509,33.29941,35.91183,33.755363,33.755363
4561,0.00122043,33.200016,33.200016,33.200016,33.200016,33.200016,33.200016,33.194332,33.194332
4562,0.00122045,32.7455,32.7455,32.7455,32.7455,32.7455,32.7455,32.74609,32.74609
4563,0.00122047,32.381344,32.381344,32.381344,32.381344,32.381344,32.381344,32.381344,32.381344
4564,0.00122049,32.100464,32.100464,32.100464,32.100464,32.100464,32.100464,32.080807,32.080807
4565,0.00122051,31.909407,31.909407,31.909407,31.909407,31.909407,31.909407,31.897455,31.897455
4566,0.00122053,30.926125,35.48652,29.711811,28.923168,30.23218,32.788113,31.81811,31.81811
4567,0.00122055,31.831177,31.831177,31.831177,31.831177,31.831177,31.831177,31.84057,31.84057
4568,0.00122057,31.931818,31.931818,31.931818,31.931818,31.931818,31.931818,31.938715,31.938715
4569,0.00122059,32.097897,32.097897,32.097897,32.097897,32.097897,32.097897,32.097897,32.097897
4570,0.00122061,32.308674,32.308674,32.308674,32.308674,32.308674,32.308674,32.310787,32.310787
4571,0.00122063,32.549015,32.549015,32.549015,32.549015,32.549015,32.549015,32.551754,32.551754
4572,0.00122065,30.37453,35.000927,29.329845,27.987476,29.635828,32.0978,32.805172,32.805172
4573,0.00122067,33.06803,33.06803,33.06803,33.06803,33.06803,33.06803,33.069088,33.069088
4574,0.00122069,33.34703,33.34703,33.34703,33.34703,33.34703,33.34703,33.351067,33.351067
4575,0.00122071,33.656246,33.656246,33.656246,33.656246,33.656246,33.656246,33.656246,33.656246
4576,0.00122073,34.004257,34.004257,34.004257,34.004257,34.004257,34.004257,33.989983,33.989983
4577,0.00122075,34.37772,34.37772,34.37772,34.37772,34.37772,34.37772,34.35449,34.35449
4578,0.00122077,31.760199,36.29014,30.483824,29.626963,31.038857,33.558533,34.75781,34.75781
4579,0.00122079,35.135674,35.135674,35.135674,35.135674,35.135674,35.135674,35.2102,35.2102
4580,0.00122082,35.7694,35.7694,35.7694,35.7694,35.7694,35.7694,35.720455,35.720455
4581,0.00122084,36.29638,36.29638,36.29638,36.29638,36.29638,36.29638,36.29638,36.29638
4582,0.00122086,36.947617,36.947617,36.947617,36.947617,36.947617,36.947617,36.959713,36.959713
4583,0.00122088,37.72796,37.72796,37.72796,37.72796,37.72796,37.72796,37.735104,37.735104
4584,0.0012209,34.406197,38.745857,32.664032,32.62833,33.687393,36.31031,38.635006,38.635006
4585,0.00122092,39.6683,39.6683,39.6683,39.6683,39.6683,39.6683,39.667477,39.667477
4586,0.00122094,40.835144,40.835144,40.835144,40.835144,40.835144,40.835144,40.834953,40.834953
4587,0.00122096,42.14477,42.14477,42.14477,42.14477,42.14477,42.14477,42.14477,42.14477
4588,0.00122098,43.593502,43.593502,43.593502,43.593502,43.593502,43.593502,43.55566,43.55566
4589,0.001221,45.126015,45.126015,45.126015,45.126015,45.126015,45.126015,45.040768,45.040768
4590,0.00122102,40.179985,43.997913,37.18056,39.117825,39.413044,42.127964,46.674065,46.674065
4591,0.00122105,48.953228,48.953228,48.953228,48.953228,48.953228,48.953228,48.43481,48.43481
4592,0.00122107,50.521877,50.521877,50.521877,50.521877,50.521877,50.521877,50.2893,50.2893
4593,0.00122109,52.21044,52.21044,52.21044,52.21044,52.21044,52.21044,52.21044,52.21044
4594,0.00122111,54.059708,54.059708,54.059708,54.059708,54.059708,54.059708,54.147697,54.147697
4595,0.00122113,55.997368,55.997368,55.997368,55.997368,55.997368,55.997368,56.06518,56.06518
4596,0.00122115,49.94426,53.175632,45.249332,49.231777,49.24896,51.616905,57.922844,57.922844
4597,0.00122117,59.746582,59.746582,59.746582,59.746582,59.746582,59.746582,59.69116,59.69116
4598,0.00122119,61.423042,61.423042,61.423042,61.423042,61.423042,61.423042,61.354485,61.354485
4599,0.00122121,62.917717,62.917717,62.917717,62.917717,62.917717,62.917717,62.917717,62.917717
4600,0.00122123,64.21413,64.21413,64.21413,64.21413,64.21413,64.21413,64.38305,64.38305
4601,0.00122126,65.91446,65.91446,65.91446,65.91446,65.91446,65.91446,65.7373,65.7373
4602,0.00122128,61.12203,64.21733,56.22286,59.692398,60.08085,62.32028,66.99267,66.99267
4603,0.0012213,68.092804,68.092804,68.092804,68.092804,68.092804,68.092804,68.16625,68.16625
4604,0.00122132,69.18943,69.18943,69.18943,69.18943,69.18943,69.18943,69.23998,69.23998
4605,0.00122134,70.237305,70.237305,70.237305,70.237305,70.237305,70.237305,70.237305,70.237305
4606,0.00122136,71.201645,71.201645,71.201645,71.201645,71.201645,71.201645,71.20702,71.20702
4607,0.00122138,72.0897,72.0897,72.0897,72.0897,72.0897,72.0897,72.09496,72.09496
4608,0.0012214,69.29701,72.596855,65.73146,66.81692,67.690926,70.358284,72.91918,72.91918
4609,0.00122142,73.704765,73.704765,73.704765,73.704765,73.704765,73.704765,73.69506,73.69506
4610,0.00122144,74.448814,74.448814,74.448814,74.448814,74.448814,74.448814,74.4331,74.4331
4611,0.00122146,75.15063,75.15063,75.15063,75.15063,75.15063,75.15063,75.15063,75.15063
4612,0.00122148,75.80565,75.80565,75.80565,75.80565,75.80565,75.80565,75.81713,75.81713
4613,0.0012215,76.39385,76.39385,76.39385,76.39385,76.39385,76.39385,76.398674,76.398674
4614,0.00122152,74.74945,78.21339,71.97538,71.686554,72.835556,75.63226,76.89135,76.89135
4615,0.00122155,77.448135,77.448135,77.448135,77.448135,77.448135,77.448135,77.30932,77.30932
4616,0.00122157,77.73366,77.73366,77.73366,77.73366,77.73366,77.73366,77.66918,77.66918
4617,0.00122159,77.99096,77.99096,77.99096,77.99096,77.99096,77.99096,77.99096,77.99096
4618,0.00122161,78.24965,78.24965,78.24965,78.24965,78.24965,78.24965,78.27953,78.27953
4619,0.00122163,78.51958,78.51958,78.51958,78.51958,78.51958,78.51958,78.54272,78.54272
4620,0.00122165,78.170876,81.72389,76.03086,74.34529,75.90649,78.79724,78.80566,78.80566
4621,0.00122167,79.11036,79.11036,79.11036,79.11036,79.11036,79.11036,79.08935,79.08935
4622,0.00122169,79.42636,79.42636,79.42636,79.42636,79.42636,79.42636,79.40038,79.40038
4623,0.00122171,79.74389,79.74389,79.74389,79.74389,79.74389,79.74389,79.74389,79.74389
4624,0.00122173,80.05824,80.05824,80.05824,80.05824,80.05824,80.05824,80.114494,80.114494
4625,0.00122176,80.55949,80.55949,80.55949,80.55949,80.55949,80.55949,80.5122,80.5122
4626,0.00122178,80.21367,83.77685,78.18536,76.39129,77.81135,80.88383,80.943596,80.943596
4627,0.0012218,81.371826,81.371826,81.371826,81.371826,81.371826,81.371826,81.38891,81.38891
4628,0.00122182,81.76515,81.76515,81.76515,81.76515,81.76515,81.76515,81.77294,81.77294
4629,0.00122184,82.02465,82.02465,82.02465,82.02465,82.02465,82.02465,82.02465,82.02465
4630,0.00122186,82.0884,82.0884,82.0884,82.0884,82.0884,82.0884,82.07837,82.07837
4631,0.00122188,82.0426,82.0426,82.0426,82.0426,82.0426,82.0426,82.03808,82.03808
4632,0.00122191,82.26357,85.75705,80.41644,78.09532,79.643166,82.93497,82.03808,82.03808
4633,0.00122193,82.226746,82.226746,82.226746,82.226746,82.226746,82.226746,82.20751,82.20751
4634,0.00122195,82.5523,82.5523,82.5523,82.5523,82.5523,82.5523,82.53295,82.53295
4635,0.00122197,82.95312,82.95312,82.95312,82.95312,82.95312,82.95312,82.95312,82.95312
4636,0.00122199,83.37201,83.37201,83.37201,83.37201,83.37201,83.37201,83.4165,83.4165
4637,0.00122201,83.76954,83.76954,83.76954,83.76954,83.76954,83.76954,83.87084,83.87084
4638,0.00122204,83.59892,87.141045,81.71861,79.63251,80.92932,84.40438,84.24926,84.24926
4639,0.00122206,84.44485,84.44485,84.44485,84.44485,84.44485,84.44485,84.491936,84.491936
4640,0.00122208,84.52373,84.52373,84.52373,84.52373,84.52373,84.52373,84.56714,84.56714
4641,0.0012221,84.47802,84.47802,84.47802,84.47802,84.47802,84.47802,84.47802,84.47802
4642,0.00122212,84.310524,84.310524,84.310524,84.310524,84.310524,84.310524,84.26122,84.26122
4643,0.00122215,83.933784,83.933784,83.933784,83.933784,83.933784,83.933784,83.973625,83.973625
4644,0.00122217,85.14326,88.708374,83.624275,80.68545,82.30595,85.97193,83.6809,83.6809
4645,0.00122219,83.4846,83.4846,83.4846,83.4846,83.4846,83.4846,83.44994,83.44994
4646,0.00122221,83.36312,83.36312,83.36312,83.36312,83.36312,83.36312,83.32836,83.32836
4647,0.00122223,83.32714,83.32714,83.32714,83.32714,83.32714,83.32714,83.32714,83.32714
4648,0.00122226,83.430984,83.430984,83.430984,83.430984,83.430984,83.430984,83.41601,83.41601
4649,0.00122228,83.56168,83.56168,83.56168,83.56168,83.56168,83.56168,83.551994,83.551994
4650,0.0012223,84.3809,87.97902,82.91519,79.90207,81.59857,85.19356,83.70044,83.70044
4651,0.00122232,83.82115,83.82115,83.82115,83.82115,83.82115,83.82115,83.84301,83.84301
4652,0.00122234,83.93436,83.93436,83.93436,83.93436,83.93436,83.93436,83.98315,83.98315
4653,0.00122237,84.13305,84.13305,84.13305,84.13305,84.13305,84.13305,84.13305,84.13305
4654,0.00122239,84.30373,84.30373,84.30373,84.30373,84.30373,84.30373,84.29955,84.29955
4655,0.00122241,84.47735,84.47735,84.47735,84.47735,84.47735,84.47735,84.46972,84.46972
4656,0.00122243,84.94764,88.53129,83.398766,80.59299,82.14714,85.80112,84.61523,84.61523
4657,0.00122246,84.68473,84.68473,84.68473,84.68473,84.68473,84.68473,84.69091,84.69091
4658,0.00122248,84.615974,84.615974,84.615974,84.615974,84.615974,84.615974,84.64672,84.64672
4659,0.0012225,84.43969,84.43969,84.43969,84.43969,84.43969,84.43969,84.43969,84.43969
4660,0.00122252,84.14245,84.14245,84.14245,84.14245,84.14245,84.14245,84.051994,84.051994
4661,0.00122254,83.71002,83.71002,83.71002,83.71002,83.71002,83.71002,83.48974,83.48974
4662,0.00122257,85.07958,88.617584,83.44307,80.7466,82.25983,85.89928,82.77636,82.77636
4663,0.00122259,81.9555,81.9555,81.9555,81.9555,81.9555,81.9555,81.93578,81.93578
4664,0.00122261,81.02467,81.02467,81.02467,81.02467,81.02467,81.02467,81.0393,81.0393
4665,0.00122263,80.04516,80.04516,80.04516,80.04516,80.04516,80.04516,80.04516,80.04516
4666,0.00122266,78.56768,78.56768,78.56768,78.56768,78.56768,78.56768,78.95873,78.95873
4667,0.00122268,77.54955,77.54955,77.54955,77.54955,77.54955,77.54955,77.7705,77.7705
4668,0.0012227,80.5175,83.76983,77.38598,77.72944,78.17337,81.11103,76.470695,76.470695
4669,0.00122272,75.30434,75.30434,75.30434,75.30434,75.30434,75.30434,75.051994,75.051994
4670,0.00122274,74.03393,74.03393,74.03393,74.03393,74.03393,74.03393,73.49828,73.49828
4671,0.00122277,71.90258,71.90258,71.90258,71.90258,71.90258,71.90258,71.90258,71.90258
4672,0.00122279,70.33701,70.33701,70.33701,70.33701,70.33701,70.33701,70.32592,70.32592
4673,0.00122281,68.77573,68.77573,68.77573,68.77573,68.77573,68.77573,68.806145,68.806145
4674,0.00122283,72.45416,75.488625,68.12107,70.64145,70.71324,73.64374,67.36205,67.36205
4675,0.00122285,66.19495,66.19495,66.19495,66.19495,66.19495,66.19495,66.02587,66.02587
4676,0.00122287,65.19579,65.19579,65.19579,65.19579,65.19579,65.19579,64.81933,64.81933
4677,0.0012229,63.742912,63.742912,63.742912,63.742912,63.742912,63.742912,63.742912,63.742912
4678,0.00122292,62.65559,62.65559,62.65559,62.65559,62.65559,62.65559,62.696774,62.696774
4679,0.00122294,61.486137,61.486137,61.486137,61.486137,61.486137,61.486137,61.57006,61.57006
4680,0.00122296,63.858765,67.15156,59.78791,61.744583,62.634247,64.92366,60.29199,60.29199
4681,0.00122298,59.11011,59.11011,59.11011,59.11011,59.11011,59.11011,58.93725,58.93725
4682,0.001223,57.89574,57.89574,57.89574,57.89574,57.89574,57.89574,57.44604,57.44604
4683,0.00122303,55.870598,55.870598,55.870598,55.870598,55.870598,55.870598,55.870598,55.870598
4684,0.00122305,54.317444,54.317444,54.317444,54.317444,54.317444,54.317444,54.259026,54.259026
4685,0.00122307,52.670128,52.670128,52.670128,52.670128,52.670128,52.670128,52.650627,52.650627
4686,0.00122309,55.397594,58.56558,50.537907,54.00103,54.6364,56.67655,51.030025,51.030025
4687,0.00122311,49.465412,49.465412,49.465412,49.465412,49.465412,49.465412,49.279537,49.279537
4688,0.00122313,47.912228,47.912228,47.912228,47.912228,47.912228,47.912228,47.403805,47.403805
4689,0.00122316,45.39135,45.39135,45.39135,45.39135,45.39135,45.39135,45.39135,45.39135
4690,0.00122318,43.470615,43.470615,43.470615,43.470615,43.470615,43.470615,43.33935,43.33935
4691,0.0012232,41.39484,41.39484,41.39484,41.39484,41.39484,41.39484,41.28857,41.28857
4692,0.00122322,44.701168,47.932182,40.67859,44.166275,43.871178,46.543747,39.240475,39.240475
4693,0.00122324,37.082314,37.082314,37.082314,37.082314,37.082314,37.082314,37.182854,37.182854
4694,0.00122326,34.98864,34.98864,34.98864,34.98864,34.98864,34.98864,35.10815,35.10815
4695,0.00122328,33.02612,33.02612,33.02612,33.02612,33.02612,33.02612,33.02612,33.02612
4696,0.00122331,30.377106,30.377106,30.377106,30.377106,30.377106,30.377106,30.950924,30.950924
4697,0.00122333,28.682205,28.682205,28.682205,28.682205,28.682205,28.682205,28.899899,28.899899
4698,0.00122335,31.765574,35.36597,29.027533,32.18752,31.194138,34.207718,26.920893,26.920893
4699,0.00122337,25.031338,25.031338,25.031338,25.031338,25.031338,25.031338,24.97485,24.97485
4700,0.00122339,23.12713,23.12713,23.12713,23.12713,23.12713,23.12713,23.130123,23.130123
4701,0.00122341,21.365719,21.365719,21.365719,21.365719,21.365719,21.365719,21.365719,21.365719
4702,0.00122343,19.861462,19.861462,19.861462,19.861462,19.861462,19.861462,19.70556,19.70556
4703,0.00122346,17.946898,17.946898,17.946898,17.946898,17.946898,17.946898,18.167719,18.167719
4704,0.00122348,19.960714,23.97201,19.427013,20.156694,19.476006,22.197912,16.750973,16.750973
4705,0.0012235,15.525117,15.525117,15.525117,15.525117,15.525117,15.525117,15.440181,15.440181
4706,0.00122352,14.286496,14.286496,14.286496,14.286496,14.286496,14.286496,14.219723,14.219723
4707,0.00122354,13.075923,13.075923,13.075923,13.075923,13.075923,13.075923,13.075923,13.075923
4708,0.00122356,11.929315,11.929315,11.929315,11.929315,11.929315,11.929315,11.988277,11.988277
4709,0.00122358,10.863005,10.863005,10.863005,10.863005,10.863005,10.863005,10.933345,10.933345
4710,0.0012236,11.062191,15.354981,11.486382,10.74805,10.871118,13.026609,9.888423,9.888423
4711,0.00122363,8.567509,8.567509,8.567509,8.567509,8.567509,8.567509,8.836421,8.836421
4712,0.00122365,7.668844,7.668844,7.668844,7.668844,7.668844,7.668844,7.764156,7.764156
4713,0.00122367,6.6528277,6.6528277,6.6528277,6.6528277,6.6528277,6.6528277,6.6528277,6.6528277
