,time,baseline,S^ case,S^ case 0,S^ all,S^2 probe 1,S^2 probe all,target,target
889,0.00114279,-157.89941,-157.89941,-157.89941,-157.89941,-157.89941,-157.89941,-157.79544,-157.79544
890,0.00114282,-156.54573,-156.54573,-156.54573,-156.54573,-156.54573,-156.54573,-156.73318,-156.73318
891,0.00114284,-155.6785,-155.6785,-155.6785,-155.6785,-155.6785,-155.6785,-155.6785,-155.6785
892,0.00114286,-154.83897,-154.83897,-154.83897,-154.83897,-154.83897,-154.83897,-154.65775,-154.65775
893,0.00114288,-154.01913,-154.01913,-154.01913,-154.01913,-154.01913,-154.01913,-153.69656,-153.69656
894,0.00114291,-163.22505,-162.51736,-162.90077,-162.20992,-158.83842,-165.71985,-152.80472,-152.80472
895,0.00114293,-152.00056,-152.00056,-152.00056,-152.00056,-152.00056,-152.00056,-151.98611,-151.98611
896,0.00114295,-151.2392,-151.2392,-151.2392,-151.2392,-151.2392,-151.2392,-151.24051,-151.24051
897,0.00114297,-150.56839,-150.56839,-150.56839,-150.56839,-150.56839,-150.56839,-150.56839,-150.56839
898,0.00114299,-150.0197,-150.0197,-150.0197,-150.0197,-150.0197,-150.0197,-149.96707,-149.96707
899,0.00114302,-149.34772,-149.34772,-149.34772,-149.34772,-149.34772,-149.34772,-149.42387,-149.42387
900,0.00114304,-158.0178,-157.1395,-157.87106,-156.98563,-153.79643,-160.91719,-148.92825,-148.92825
901,0.00114306,-148.4868,-148.4868,-148.4868,-148.4868,-148.4868,-148.4868,-148.46902,-148.46902
902,0.00114308,-148.03859,-148.03859,-148.03859,-148.03859,-148.03859,-148.03859,-148.03348,-148.03348
903,0.0011431,-147.61185,-147.61185,-147.61185,-147.61185,-147.61185,-147.61185,-147.61185,-147.61185
904,0.00114313,-147.05031,-147.05031,-147.05031,-147.05031,-147.05031,-147.05031,-147.2,-147.2
905,0.00114315,-146.71584,-146.71584,-146.71584,-146.71584,-146.71584,-146.71584,-146.79568,-146.79568
906,0.00114317,-154.92584,-153.81023,-154.88602,-153.99117,-150.67416,-158.17908,-146.39775,-146.39775
907,0.00114319,-146.08209,-146.08209,-146.08209,-146.08209,-146.08209,-146.08209,-146.00443,-146.00443
908,0.00114321,-145.75241,-145.75241,-145.75241,-145.75241,-145.75241,-145.75241,-145.60696,-145.60696
909,0.00114324,-145.19412,-145.19412,-145.19412,-145.19412,-145.19412,-145.19412,-145.19412,-145.19412
910,0.00114326,-144.7644,-144.7644,-144.7644,-144.7644,-144.7644,-144.7644,-144.76517,-144.76517
911,0.00114328,-144.32033,-144.32033,-144.32033,-144.32033,-144.32033,-144.32033,-144.33109,-144.33109
912,0.0011433,-152.3916,-151.10919,-152.23924,-151.40094,-148.114,-155.66864,-143.90433,-143.90433
913,0.00114332,-143.54782,-143.54782,-143.54782,-143.54782,-143.54782,-143.54782,-143.4976,-143.4976
914,0.00114335,-143.09299,-143.09299,-143.09299,-143.09299,-143.09299,-143.09299,-143.12576,-143.12576
915,0.00114337,-142.80814,-142.80814,-142.80814,-142.80814,-142.80814,-142.80814,-142.80814,-142.80814
916,0.00114339,-142.51613,-142.51613,-142.51613,-142.51613,-142.51613,-142.51613,-142.51248,-142.51248
917,0.00114341,-142.22328,-142.22328,-142.22328,-142.22328,-142.22328,-142.22328,-142.22708,-142.22708
918,0.00114343,-150.10272,-148.70795,-149.95734,-149.10167,-145.73846,-153.47853,-141.94193,-141.94193
919,0.00114345,-141.67786,-141.67786,-141.67786,-141.67786,-141.67786,-141.67786,-141.63797,-141.63797
920,0.00114348,-141.26685,-141.26685,-141.26685,-141.26685,-141.26685,-141.26685,-141.30547,-141.30547
921,0.0011435,-140.94315,-140.94315,-140.94315,-140.94315,-140.94315,-140.94315,-140.94315,-140.94315
922,0.00114352,-140.56183,-140.56183,-140.56183,-140.56183,-140.56183,-140.56183,-140.55203,-140.55203
923,0.00114354,-140.16527,-140.16527,-140.16527,-140.16527,-140.16527,-140.16527,-140.1636,-140.1636
924,0.00114356,-147.96577,-146.51454,-147.64383,-146.8907,-143.62253,-151.33679,-139.80984,-139.80984
925,0.00114358,-139.5425,-139.5425,-139.5425,-139.5425,-139.5425,-139.5425,-139.53543,-139.53543
926,0.0011436,-139.37277,-139.37277,-139.37277,-139.37277,-139.37277,-139.37277,-139.36038,-139.36038
927,0.00114363,-139.30154,-139.30154,-139.30154,-139.30154,-139.30154,-139.30154,-139.30154,-139.30154
928,0.00114365,-139.38385,-139.38385,-139.38385,-139.38385,-139.38385,-139.38385,-139.38235,-139.38235
929,0.00114367,-139.60825,-139.60825,-139.60825,-139.60825,-139.60825,-139.60825,-139.61795,-139.61795
930,0.00114369,-146.74336,-145.23883,-146.66518,-145.79424,-142.22597,-150.43283,-140.01883,-140.01883
931,0.00114371,-140.63843,-140.63843,-140.63843,-140.63843,-140.63843,-140.63843,-140.58817,-140.58817
932,0.00114373,-141.40485,-141.40485,-141.40485,-141.40485,-141.40485,-141.40485,-141.33939,-141.33939
933,0.00114375,-142.23465,-142.23465,-142.23465,-142.23465,-142.23465,-142.23465,-142.23465,-142.23465
934,0.00114378,-143.49301,-143.49301,-143.49301,-143.49301,-143.49301,-143.49301,-143.23904,-143.23904
935,0.0011438,-144.39688,-144.39688,-144.39688,-144.39688,-144.39688,-144.39688,-144.30325,-144.30325
936,0.00114382,-148.4551,-147.10484,-147.47862,-147.06508,-144.50233,-151.18352,-145.4158,-145.4158
937,0.00114384,-146.57378,-146.57378,-146.57378,-146.57378,-146.57378,-146.57378,-146.59305,-146.59305
938,0.00114386,-147.77484,-147.77484,-147.77484,-147.77484,-147.77484,-147.77484,-147.78494,-147.78494
939,0.00114388,-148.8931,-148.8931,-148.8931,-148.8931,-148.8931,-148.8931,-148.8931,-148.8931
940,0.0011439,-149.83731,-149.83731,-149.83731,-149.83731,-149.83731,-149.83731,-149.92264,-149.92264
941,0.00114393,-151.04285,-151.04285,-151.04285,-151.04285,-151.04285,-151.04285,-150.90042,-150.90042
942,0.00114395,-154.42842,-153.36859,-153.42165,-153.02274,-150.63402,-156.81241,-151.82646,-151.82646
943,0.00114397,-152.6727,-152.6727,-152.6727,-152.6727,-152.6727,-152.6727,-152.69852,-152.69852
944,0.00114399,-153.5761,-153.5761,-153.5761,-153.5761,-153.5761,-153.5761,-153.59232,-153.59232
945,0.00114401,-154.51346,-154.51346,-154.51346,-154.51346,-154.51346,-154.51346,-154.51346,-154.51346
946,0.00114403,-155.45743,-155.45743,-155.45743,-155.45743,-155.45743,-155.45743,-155.43877,-155.43877
947,0.00114405,-156.36372,-156.36372,-156.36372,-156.36372,-156.36372,-156.36372,-156.33792,-156.33792
948,0.00114407,-160.8846,-160.14175,-160.55957,-159.78934,-156.6161,-163.46118,-157.18387,-157.18387
949,0.0011441,-158.19077,-158.19077,-158.19077,-158.19077,-158.19077,-158.19077,-157.95438,-157.95438
950,0.00114412,-158.74416,-158.74416,-158.74416,-158.74416,-158.74416,-158.74416,-158.64334,-158.64334
951,0.00114414,-159.23856,-159.23856,-159.23856,-159.23856,-159.23856,-159.23856,-159.23856,-159.23856
952,0.00114416,-159.69496,-159.69496,-159.69496,-159.69496,-159.69496,-159.69496,-159.7266,-159.7266
953,0.00114418,-160.09747,-160.09747,-160.09747,-160.09747,-160.09747,-160.09747,-160.11844,-160.11844
954,0.0011442,-166.03319,-165.27612,-166.19185,-165.40034,-161.2064,-169.00133,-160.42093,-160.42093
955,0.00114422,-160.65009,-160.65009,-160.65009,-160.65009,-160.65009,-160.65009,-160.65262,-160.65262
956,0.00114424,-160.80933,-160.80933,-160.80933,-160.80933,-160.80933,-160.80933,-160.83401,-160.83401
957,0.00114427,-160.99222,-160.99222,-160.99222,-160.99222,-160.99222,-160.99222,-160.99222,-160.99222
958,0.00114429,-161.12106,-161.12106,-161.12106,-161.12106,-161.12106,-161.12106,-161.13309,-161.13309
959,0.00114431,-161.26517,-161.26517,-161.26517,-161.26517,-161.26517,-161.26517,-161.27444,-161.27444
960,0.00114433,-168.87741,-168.05304,-169.52034,-168.59799,-163.50856,-172.42886,-161.42386,-161.42386
961,0.00114435,-161.59494,-161.59494,-161.59494,-161.59494,-161.59494,-161.59494,-161.58401,-161.58401
962,0.00114437,-161.77011,-161.77011,-161.77011,-161.77011,-161.77011,-161.77011,-161.75638,-161.75638
963,0.00114439,-161.93948,-161.93948,-161.93948,-161.93948,-161.93948,-161.93948,-161.93948,-161.93948
964,0.00114442,-162.17844,-162.17844,-162.17844,-162.17844,-162.17844,-162.17844,-162.13235,-162.13235
965,0.00114444,-162.35304,-162.35304,-162.35304,-162.35304,-162.35304,-162.35304,-162.33743,-162.33743
966,0.00114446,-169.92659,-169.11255,-170.566,-169.68211,-164.50919,-173.51332,-162.56425,-162.56425
967,0.00114448,-162.8261,-162.8261,-162.8261,-162.8261,-162.8261,-162.8261,-162.81937,-162.81937
968,0.0011445,-163.12506,-163.12506,-163.12506,-163.12506,-163.12506,-163.12506,-163.1099,-163.1099
969,0.00114452,-163.4407,-163.4407,-163.4407,-163.4407,-163.4407,-163.4407,-163.4407,-163.4407
970,0.00114454,-163.76129,-163.76129,-163.76129,-163.76129,-163.76129,-163.76129,-163.81229,-163.81229
971,0.00114457,-164.30426,-164.30426,-164.30426,-164.30426,-164.30426,-164.30426,-164.2454,-164.2454
972,0.00114459,-171.29922,-170.54274,-171.76991,-171.00198,-165.95518,-174.74983,-164.7537,-164.7537
973,0.00114461,-165.29958,-165.29958,-165.29958,-165.29958,-165.29958,-165.29958,-165.324,-165.324
974,0.00114463,-165.92175,-165.92175,-165.92175,-165.92175,-165.92175,-165.92175,-165.9407,-165.9407
975,0.00114465,-166.58965,-166.58965,-166.58965,-166.58965,-166.58965,-166.58965,-166.58965,-166.58965
976,0.00114467,-167.27368,-167.27368,-167.27368,-167.27368,-167.27368,-167.27368,-167.25615,-167.25615
977,0.00114469,-167.9483,-167.9483,-167.9483,-167.9483,-167.9483,-167.9483,-167.9219,-167.9219
978,0.00114471,-173.93002,-173.26176,-174.13574,-173.50595,-168.87363,-177.09662,-168.5889,-168.5889
979,0.00114474,-169.45526,-169.45526,-169.45526,-169.45526,-169.45526,-169.45526,-169.25784,-169.25784
980,0.00114476,-169.98685,-169.98685,-169.98685,-169.98685,-169.98685,-169.98685,-169.90164,-169.90164
981,0.00114478,-170.50076,-170.50076,-170.50076,-170.50076,-170.50076,-170.50076,-170.50076,-170.50076
982,0.0011448,-171.00386,-171.00386,-171.00386,-171.00386,-171.00386,-171.00386,-171.03348,-171.03348
983,0.00114482,-171.46475,-171.46475,-171.46475,-171.46475,-171.46475,-171.46475,-171.48392,-171.48392
984,0.00114484,-177.84055,-177.25827,-178.33153,-177.52888,-172.5931,-181.20685,-171.84256,-171.84256
985,0.00114487,-172.1845,-172.1845,-172.1845,-172.1845,-172.1845,-172.1845,-172.08768,-172.08768
986,0.00114489,-172.24995,-172.24995,-172.24995,-172.24995,-172.24995,-172.24995,-172.20218,-172.20218
987,0.00114491,-172.18022,-172.18022,-172.18022,-172.18022,-172.18022,-172.18022,-172.18022,-172.18022
988,0.00114493,-171.9761,-171.9761,-171.9761,-171.9761,-171.9761,-171.9761,-172.01736,-172.01736
989,0.00114495,-171.65979,-171.65979,-171.65979,-171.65979,-171.65979,-171.65979,-171.7095,-171.7095
990,0.00114497,-180.53812,-179.8801,-181.71193,-180.49915,-174.7552,-184.50636,-171.25882,-171.25882
991,0.00114499,-170.78923,-170.78923,-170.78923,-170.78923,-170.78923,-170.78923,-170.66824,-170.66824
992,0.00114502,-169.88728,-169.88728,-169.88728,-169.88728,-169.88728,-169.88728,-169.94485,-169.94485
993,0.00114504,-169.09402,-169.09402,-169.09402,-169.09402,-169.09402,-169.09402,-169.09402,-169.09402
994,0.00114506,-168.12099,-168.12099,-168.12099,-168.12099,-168.12099,-168.12099,-168.13138,-168.13138
995,0.00114508,-167.0368,-167.0368,-167.0368,-167.0368,-167.0368,-167.0368,-167.06668,-167.06668
996,0.0011451,-176.55147,-175.9787,-176.61275,-176.04933,-171.64337,-179.56001,-165.93216,-165.93216
997,0.00114513,-164.34698,-164.34698,-164.34698,-164.34698,-164.34698,-164.34698,-164.70511,-164.70511
998,0.00114515,-163.26778,-163.26778,-163.26778,-163.26778,-163.26778,-163.26778,-163.41605,-163.41605
999,0.00114517,-162.09354,-162.09354,-162.09354,-162.09354,-162.09354,-162.09354,-162.09354,-162.09354
1000,0.00114519,-160.78918,-160.78918,-160.78918,-160.78918,-160.78918,-160.78918,-160.76395,-160.76395
1001,0.00114521,-159.44382,-159.44382,-159.44382,-159.44382,-159.44382,-159.44382,-159.4512,-159.4512
1002,0.00114523,-169.25983,-168.59174,-168.50255,-168.27446,-164.9954,-171.38684,-158.17752,-158.17752
1003,0.00114526,-156.58716,-156.58716,-156.58716,-156.58716,-156.58716,-156.58716,-156.96341,-156.96341
1004,0.00114528,-155.67401,-155.67401,-155.67401,-155.67401,-155.67401,-155.67401,-155.83157,-155.83157
1005,0.0011453,-154.80716,-154.80716,-154.80716,-154.80716,-154.80716,-154.80716,-154.80716,-154.80716
1006,0.00114532,-153.94821,-153.94821,-153.94821,-153.94821,-153.94821,-153.94821,-153.90823,-153.90823
1007,0.00114534,-153.14961,-153.14961,-153.14961,-153.14961,-153.14961,-153.14961,-153.147,-153.147
1008,0.00114536,-162.38171,-161.66992,-161.97015,-161.2911,-158.08096,-164.82065,-152.48662,-152.48662
1009,0.00114539,-151.84724,-151.84724,-151.84724,-151.84724,-151.84724,-151.84724,-151.99026,-151.99026
1010,0.00114541,-151.62141,-151.62141,-151.62141,-151.62141,-151.62141,-151.62141,-151.66824,-151.66824
1011,0.00114543,-151.51175,-151.51175,-151.51175,-151.51175,-151.51175,-151.51175,-151.51175,-151.51175
1012,0.00114545,-151.48953,-151.48953,-151.48953,-151.48953,-151.48953,-151.48953,-151.50662,-151.50662
1013,0.00114547,-151.56259,-151.56259,-151.56259,-151.56259,-151.56259,-151.56259,-151.63724,-151.63724
1014,0.0011455,-159.6592,-158.77559,-160.20393,-158.96494,-154.9821,-163.12088,-151.88797,-151.88797
1015,0.00114552,-152.26207,-152.26207,-152.26207,-152.26207,-152.26207,-152.26207,-152.2459,-152.2459
1016,0.00114554,-152.72206,-152.72206,-152.72206,-152.72206,-152.72206,-152.72206,-152.69461,-152.69461
1017,0.00114556,-153.2161,-153.2161,-153.2161,-153.2161,-153.2161,-153.2161,-153.2161,-153.2161
1018,0.00114558,-153.70589,-153.70589,-153.70589,-153.70589,-153.70589,-153.70589,-153.79277,-153.79277
1019,0.0011456,-154.20728,-154.20728,-154.20728,-154.20728,-154.20728,-154.20728,-154.40726,-154.40726
1020,0.00114563,-160.40047,-159.58157,-160.62434,-159.56639,-155.8722,-163.52382,-155.04546,-155.04546
1021,0.00114565,-155.68921,-155.68921,-155.68921,-155.68921,-155.68921,-155.68921,-155.69388,-155.69388
1022,0.00114567,-156.35594,-156.35594,-156.35594,-156.35594,-156.35594,-156.35594,-156.34329,-156.34329
1023,0.00114569,-156.98343,-156.98343,-156.98343,-156.98343,-156.98343,-156.98343,-156.98343,-156.98343
1024,0.00114571,-157.52847,-157.52847,-157.52847,-157.52847,-157.52847,-157.52847,-157.6016,-157.6016
1025,0.00114574,-158.26859,-158.26859,-158.26859,-158.26859,-158.26859,-158.26859,-158.19925,-158.19925
1026,0.00114576,-163.8931,-163.14282,-163.98491,-163.11934,-159.24709,-166.78207,-158.78543,-158.78543
1027,0.00114578,-159.36461,-159.36461,-159.36461,-159.36461,-159.36461,-159.36461,-159.37161,-159.37161
1028,0.0011458,-159.97498,-159.97498,-159.97498,-159.97498,-159.97498,-159.97498,-159.9656,-159.9656
1029,0.00114582,-160.56888,-160.56888,-160.56888,-160.56888,-160.56888,-160.56888,-160.56888,-160.56888
1030,0.00114585,-161.36162,-161.36162,-161.36162,-161.36162,-161.36162,-161.36162,-161.17216,-161.17216
1031,0.00114587,-161.84013,-161.84013,-161.84013,-161.84013,-161.84013,-161.84013,-161.7576,-161.7576
1032,0.00114589,-167.7322,-166.96655,-167.82083,-167.13579,-162.8163,-170.68695,-162.29984,-162.29984
1033,0.00114591,-162.74945,-162.74945,-162.74945,-162.74945,-162.74945,-162.74945,-162.77786,-162.77786
1034,0.00114593,-163.1602,-163.1602,-163.1602,-163.1602,-163.1602,-163.1602,-163.1785,-163.1785
1035,0.00114595,-163.49393,-163.49393,-163.49393,-163.49393,-163.49393,-163.49393,-163.49393,-163.49393
1036,0.00114598,-163.80125,-163.80125,-163.80125,-163.80125,-163.80125,-163.80125,-163.72366,-163.72366
1037,0.001146,-163.90115,-163.90115,-163.90115,-163.90115,-163.90115,-163.90115,-163.87137,-163.87137
1038,0.00114602,-170.99127,-170.22218,-171.48831,-170.70229,-165.656,-174.46324,-163.94437,-163.94437
1039,0.00114604,-163.95009,-163.95009,-163.95009,-163.95009,-163.95009,-163.95009,-163.95145,-163.95145
1040,0.00114607,-163.89255,-163.89255,-163.89255,-163.89255,-163.89255,-163.89255,-163.9014,-163.9014
1041,0.00114609,-163.80765,-163.80765,-163.80765,-163.80765,-163.80765,-163.80765,-163.80765,-163.80765
1042,0.00114611,-163.6887,-163.6887,-163.6887,-163.6887,-163.6887,-163.6887,-163.68655,-163.68655
1043,0.00114613,-163.55988,-163.55988,-163.55988,-163.55988,-163.55988,-163.55988,-163.55937,-163.55937
1044,0.00114615,-171.99664,-171.21706,-172.83727,-171.89195,-166.36899,-175.82921,-163.45047,-163.45047
1045,0.00114618,-163.37129,-163.37129,-163.37129,-163.37129,-163.37129,-163.37129,-163.38335,-163.38335
1046,0.0011462,-163.38216,-163.38216,-163.38216,-163.38216,-163.38216,-163.38216,-163.3787,-163.3787
1047,0.00114622,-163.44583,-163.44583,-163.44583,-163.44583,-163.44583,-163.44583,-163.44583,-163.44583
1048,0.00114624,-163.56401,-163.56401,-163.56401,-163.56401,-163.56401,-163.56401,-163.59598,-163.59598
1049,0.00114626,-163.73851,-163.73851,-163.73851,-163.73851,-163.73851,-163.73851,-163.82083,-163.82083
1050,0.00114629,-171.79922,-171.0129,-172.63406,-171.68845,-166.15576,-175.6271,-164.1099,-164.1099
1051,0.00114631,-164.42676,-164.42676,-164.42676,-164.42676,-164.42676,-164.42676,-164.42996,-164.42996
1052,0.00114633,-164.76749,-164.76749,-164.76749,-164.76749,-164.76749,-164.76749,-164.76347,-164.76347
1053,0.00114635,-165.095,-165.095,-165.095,-165.095,-165.095,-165.095,-165.095,-165.095
1054,0.00114637,-165.38031,-165.38031,-165.38031,-165.38031,-165.38031,-165.38031,-165.4097,-165.4097
1055,0.00114639,-165.62671,-165.62671,-165.62671,-165.62671,-165.62671,-165.62671,-165.69632,-165.69632
1056,0.00114642,-172.84813,-172.11365,-173.43468,-172.61438,-167.39091,-176.41844,-165.94827,-165.94827
1057,0.00114644,-166.14355,-166.14355,-166.14355,-166.14355,-166.14355,-166.14355,-166.16434,-166.16434
1058,0.00114646,-166.31763,-166.31763,-166.31763,-166.31763,-166.31763,-166.31763,-166.33475,-166.33475
1059,0.00114648,-166.45975,-166.45975,-166.45975,-166.45975,-166.45975,-166.45975,-166.45975,-166.45975
1060,0.0011465,-166.56342,-166.56342,-166.56342,-166.56342,-166.56342,-166.56342,-166.56107,-166.56107
1061,0.00114652,-166.63913,-166.63913,-166.63913,-166.63913,-166.63913,-166.63913,-166.64847,-166.64847
1062,0.00114655,-174.5332,-173.82053,-175.4336,-174.44655,-168.8623,-178.38715,-166.73247,-166.73247
1063,0.00114657,-166.79887,-166.79887,-166.79887,-166.79887,-166.79887,-166.79887,-166.80862,-166.80862
1064,0.00114659,-166.86603,-166.86603,-166.86603,-166.86603,-166.86603,-166.86603,-166.8743,-166.8743
1065,0.00114661,-166.92581,-166.92581,-166.92581,-166.92581,-166.92581,-166.92581,-166.92581,-166.92581
1066,0.00114663,-166.96777,-166.96777,-166.96777,-166.96777,-166.96777,-166.96777,-166.95242,-166.95242
1067,0.00114665,-166.97217,-166.97217,-166.97217,-166.97217,-166.97217,-166.97217,-166.93803,-166.93803
1068,0.00114668,-175.23169,-174.529,-176.28209,-175.22353,-169.46869,-179.23225,-166.86014,-166.86014
1069,0.0011467,-166.68011,-166.68011,-166.68011,-166.68011,-166.68011,-166.68011,-166.70413,-166.70413
1070,0.00114672,-166.42073,-166.42073,-166.42073,-166.42073,-166.42073,-166.42073,-166.45659,-166.45659
1071,0.00114674,-166.09525,-166.09525,-166.09525,-166.09525,-166.09525,-166.09525,-166.09525,-166.09525
